id_x,Poster_Link,Series_Title,Released_Year,Certificate,Runtime,IMDB_Rating,Overview,Meta_score,No_of_Votes,Gross,id_y,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
19,"https://m.media-amazon.com/images/M/MV5BNjViNWRjYWEtZTI0NC00N2E3LTk0NGQtMjY4NTM3OGNkZjY0XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_UX67_CR0,0,67,98_AL_.jpg",hamilton,2020,PG-13,160 min,8.6,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.",90.0,55291,,17629,Hamilton,5.775,40,Released,1998-01-30,0,122,False,/hsHaMmFsYCCDlRY3II5cytebIqJ.jpg,0,,tt0119249,sv,hamilton,Swedish agents Carl Hamilton and Åke Stålhandske are ordered to stop Russian smugglers.,5.246,/t8vXuqCOCV9Mj3Vgg18fUJ9OuL6.jpg,,"Action, Thriller","Yellow Cottage, Moviola Film och Television AB, TV4","Italy, Morocco, Norway, Sweden","Russian, English, Swedish",
19,"https://m.media-amazon.com/images/M/MV5BNjViNWRjYWEtZTI0NC00N2E3LTk0NGQtMjY4NTM3OGNkZjY0XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_UX67_CR0,0,67,98_AL_.jpg",hamilton,2020,PG-13,160 min,8.6,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.",90.0,55291,,93307,Hamilton,6.0,3,Released,2006-04-02,0,65,False,/jEIRWQ8QxcyKvuz1NkRv7j3zpqN.jpg,0,,tt0808289,en,hamilton,"Chronicles two summer days in the life of a young recent family: Lena, 17, and Joe, 20, two recent and accidental parents residing in a diverse suburban neighborhood in northeast Baltimore City.",1.253,/vzcWq1MMjejc1HPhJpw98PZaIv2.jpg,,Drama,The Hamilton Film Group,United States of America,,
22,"https://m.media-amazon.com/images/M/MV5BZjdkOTU3MDktN2IxOS00OGEyLWFmMjktY2FiMmZkNWIyODZiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",interstellar,2014,UA,169 min,8.6,A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.,74.0,1512360,188020017.0,157336,Interstellar,8.417,32571,Released,2014-11-05,701729206,169,False,/pbrkL804c8yAv3zBZR4QPEafpAR.jpg,165000000,http://www.interstellarmovie.net/,tt0816692,en,interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,140.241,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,Mankind was born on Earth. It was never meant to die here.,"Adventure, Drama, Science Fiction","Legendary Pictures, Syncopy, Lynda Obst Productions","United Kingdom, United States of America",English,"rescue, future, spacecraft, race against time, artificial intelligence (a.i.), nasa, time warp, dystopia, expedition, space travel, wormhole, famine, black hole, quantum mechanics, family relationships, space, robot, astronaut, scientist, single father, farmer, space station, curious, space adventure, time paradox, thoughtful, time-manipulation, father daughter relationship, 2060s, cornfield, time manipulation, complicated"
22,"https://m.media-amazon.com/images/M/MV5BZjdkOTU3MDktN2IxOS00OGEyLWFmMjktY2FiMmZkNWIyODZiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",interstellar,2014,UA,169 min,8.6,A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.,74.0,1512360,188020017.0,1310715,interstellar,0.0,0,Released,,0,0,False,,0,,,en,interstellar,interstellar,0.0,,,,,,,
23,"https://m.media-amazon.com/images/M/MV5BOTMwYjc5ZmItYTFjZC00ZGQ3LTlkNTMtMjZiNTZlMWQzNzI5XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",cidade de deus,2002,A,130 min,8.6,"In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.",79.0,699256,7563397.0,598,City of God,8.429,6708,Released,2002-08-30,30641770,130,False,/5p3aTxtUtZHCHwYsuycutmxIhND.jpg,3300000,http://cidadededeus.globo.com/,tt0317248,pt,cidade de deus,"In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.",29.573,/k7eYdWvhYQyRQoU2TB2A2Xu2TfD.jpg,"If you run, the beast catches you; if you stay, the beast eats you.","Drama, Crime","O2 Filmes, VideoFilmes, Wild Bunch, Hank Levine Film, Globo Filmes, Lumière, Miramax","Brazil, France",Portuguese,"street gang, photographer, gangster, rio de janeiro, gang war, ghetto, coming of age, woman director, introspective, critical, tense, conceited, sincere"
25,"https://m.media-amazon.com/images/M/MV5BZjhkMDM4MWItZTVjOC00ZDRhLThmYTAtM2I5NzBmNmNlMzI1XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX67_CR0,0,67,98_AL_.jpg",saving private ryan,1998,R,169 min,8.6,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",91.0,1235804,216540909.0,857,Saving Private Ryan,8.209,14658,Released,1998-07-24,481840909,169,False,/bdD39MpSVhKjxarTxLSfX6baoMP.jpg,70000000,,tt0120815,en,saving private ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",59.745,/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg,The mission is a man.,"Drama, History, War","Paramount, Amblin Entertainment, Mutual Film Company, DreamWorks Pictures, The Mark Gordon Company",United States of America,"Czech, German, English, French","epic, army, airplane, self sacrifice, war veteran, war crimes, war ship, bravery, world war ii, normandy, france, parachute, troops, waffen ss, omaha beach, rescue mission, war memorial, cowardice, deserted town, based on true story, d-day, soldier, death, military, military operation, 1940s"
26,"https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_UX67_CR0,0,67,98_AL_.jpg",the green mile,1999,A,189 min,8.6,"The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.",61.0,1147794,136801374.0,497,The Green Mile,8.507,15937,Released,1999-12-10,286801374,189,False,/l6hQWH9eDksNJNiXWYRkWqikOdu.jpg,60000000,http://thegreenmile.warnerbros.com/,tt0120689,en,the green mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",83.739,/8VG8fDNiy50H4FedGwdSVUPoaJe.jpg,Miracles do happen.,"Fantasy, Drama, Crime","Castle Rock Entertainment, Darkwoods Productions, Warner Bros. Pictures, PolyGram Filmed Entertainment",United States of America,"French, English","mentally disabled, based on novel or book, southern usa, psychopath, death row, jail guard, supernatural, great depression, prison guard, jail, electric chair, torture, magic realism, healing, 1930s, abuse of power"
27,"https://m.media-amazon.com/images/M/MV5BYmJmM2Q4NmMtYThmNC00ZjRlLWEyZmItZTIwOTBlZDQ3NTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",la vita è bella,1997,U,116 min,8.6,"When an open-minded Jewish librarian and his son become victims of the Holocaust, he uses a perfect mixture of will, humor, and imagination to protect his son from the dangers around their camp.",59.0,623629,57598247.0,637,Life Is Beautiful,8.455,12218,Released,1997-12-20,230098753,116,False,/gavyCu1UaTaTNPsVaGXT6pe5u24.jpg,20000000,,tt0118799,it,la vita è bella,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,39.478,/mfnkSeeVOBVheuyn2lo4tfmOPQb.jpg,"An unforgettable fable that proves love, family and imagination conquer all.","Comedy, Drama","Melampo Cinematografica, Miramax",Italy,"English, Czech, German, Italian","dying and death, bookshop, love of one's life, nazi, self sacrifice, loss of loved one, italy, riddle, mass murder, concentration camp, fascism, holocaust (shoah), world war ii, deportation, jew persecution, story teller, riding a bicycle, national socialism, dark comedy, charade, concentration camp prisoner, romantic comedy, dark, war, nazi germany, oscar-nominated"
27,"https://m.media-amazon.com/images/M/MV5BYmJmM2Q4NmMtYThmNC00ZjRlLWEyZmItZTIwOTBlZDQ3NTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",la vita è bella,1997,U,116 min,8.6,"When an open-minded Jewish librarian and his son become victims of the Holocaust, he uses a perfect mixture of will, humor, and imagination to protect his son from the dangers around their camp.",59.0,623629,57598247.0,333270,Life Is Beautiful,7.35,10,Released,1979-12-21,0,101,False,/yyZwQLeJWXQBeyZwFiCd17xnvlJ.jpg,0,,tt0080101,it,la vita è bella,Antonio is a retired aviator in an unnamed country ruled by a military junta which violently suppresses any free thought. He falls in love with a member of the resistance against the dictatorship. He is arrested but escapes with his love. The code word among the resisters is: ‘Life is Beautiful’.,1.246,/2gc0oeVo7YQwilGfh8wKIWsWtQa.jpg,,"Thriller, Drama, Crime","Quattro Favalli Cinematografica, Mosfilm","Italy, Soviet Union",Italian,"police, politics, italy, portugal, murder, killer"
27,"https://m.media-amazon.com/images/M/MV5BYmJmM2Q4NmMtYThmNC00ZjRlLWEyZmItZTIwOTBlZDQ3NTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",la vita è bella,1997,U,116 min,8.6,"When an open-minded Jewish librarian and his son become victims of the Holocaust, he uses a perfect mixture of will, humor, and imagination to protect his son from the dangers around their camp.",59.0,623629,57598247.0,377939,La vita è bella,8.0,2,Released,1943-05-26,0,0,False,/kuD5WQIOi1ICZuOAjWSBcpLRCys.jpg,0,,tt0036502,it,la vita è bella,,0.6,/ucnDIJKjMrURW0wAbC8NR3Lx7hM.jpg,,Comedy,,,,
28,"https://m.media-amazon.com/images/M/MV5BOTUwODM5MTctZjczMi00OTk4LTg3NWUtNmVhMTAzNTNjYjcyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",se7en,1995,A,127 min,8.6,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.",65.0,1445096,100125643.0,807,Se7en,8.368,19403,Released,1995-09-22,327311859,127,False,/i5H7zusQGsysGQ8i6P361Vnr0n2.jpg,33000000,http://www.sevenmovie.com/,tt0114369,en,se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",53.521,/6yoghtyTpznpBik8EngEmJskVUO.jpg,Seven deadly sins. Seven ways to die.,"Crime, Mystery, Thriller","New Line Cinema, Juno Pix, Cecchi Gori Pictures",United States of America,English,"drug dealer, rage and hate, police, s.w.a.t., sadism, self-fulfilling prophecy, psychopath, detective, rain, investigation, pension, evisceration, pride and vanity, immoderateness, insomnia, murder, serial killer, religion, seven deadly sins, depravity, neo-noir"
29,"https://m.media-amazon.com/images/M/MV5BNjNhZTk0ZmEtNjJhMi00YzFlLWE1MmEtYzM1M2ZmMGMwMTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",the silence of the lambs,1991,A,118 min,8.6,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.",85.0,1270197,130742922.0,274,The Silence of the Lambs,8.3,15003,Released,1991-02-14,272742922,119,False,/mfwq2nMBzArzQ7Y9RKE8SKeeTkg.jpg,19000000,,tt0102926,en,the silence of the lambs,"Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism.  Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.",9.119,/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg,To enter the mind of a killer she must challenge the mind of a madman.,"Crime, Drama, Thriller","Orion Pictures, Strong Heart/Demme Production",United States of America,English,"based on novel or book, kidnapping, psychopath, fbi, murder, serial killer, psychological thriller, brutality, cannibal, moth, virginia, neo-noir"
30,"https://m.media-amazon.com/images/M/MV5BNzVlY2MwMjktM2E4OS00Y2Y3LWE3ZjctYzhkZGM3YzA1ZWM2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",star wars,1977,UA,121 min,8.6,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader.",90.0,1231473,322740140.0,11,Star Wars,8.204,19155,Released,1977-05-25,775398007,121,False,/zqkmTXzjkAgXmEWLRsY4UpTWCeo.jpg,11000000,http://www.starwars.com/films/star-wars-episode-iv-a-new-hope,tt0076759,en,star wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,88.559,/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,"A long time ago in a galaxy far, far away...","Adventure, Action, Science Fiction","Lucasfilm Ltd., 20th Century Fox",United States of America,English,"empire, galaxy, rebellion, android, hermit, smuggling (contraband), freedom, rebel, rescue mission, space, planet, desert, super power, oppression, space opera, wizard, totalitarianism"
31,"https://m.media-amazon.com/images/M/MV5BYjBmYTQ1NjItZWU5MS00YjI0LTg2OTYtYmFkN2JkMmNiNWVkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY98_CR2,0,67,98_AL_.jpg",seppuku,1962,,133 min,8.6,"When a ronin requesting seppuku at a feudal lord's palace is told of the brutal suicide of another ronin who previously visited, he reveals how their pasts are intertwined - and in doing so challenges the clan's integrity.",85.0,42004,,1328550,Seppuku,0.0,0,Released,,0,0,False,,0,http://www.montageplay.com,,en,seppuku,"Tamlyn Tomita stars as a concerned mother in this very dramatic film about raising an Olympian. Well acted by her and the cast there is so much rift between the daughter and Mom it is very good at instigated her Olympic dreams further. With the passion to do better in life, the daughter has to pull through her medical treatments and be heroine for so many people.  Watch it on Montageplay.com streaming platform",0.6,,Even Sally Can Do It!,,,,,
33,"https://m.media-amazon.com/images/M/MV5BZjc4NDZhZWMtNGEzYS00ZWU2LThlM2ItNTA0YzQ0OTExMTE2XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_UY98_CR0,0,67,98_AL_.jpg",it's a wonderful life,1946,PG,130 min,8.6,An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,89.0,405801,,1585,It's a Wonderful Life,8.26,3861,Released,1946-12-20,9644124,130,False,/ch3lDc4xQ9MpsNEpnRhvR8PIxxK.jpg,3180000,,tt0038650,en,it's a wonderful life,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",26.492,/mV3VcmMJN6Zwahj42dy9WwPUyRI.jpg,It's a wonderful laugh! It's a wonderful love!,"Drama, Family, Fantasy",Liberty Films,United States of America,English,"small town, angel, suicide attempt, holiday, bank, great depression, family business , nervous breakdown, old house, alternate reality, newlywed, magic realism, told in flashback, guardian angel, high school dance, christmas"
33,"https://m.media-amazon.com/images/M/MV5BZjc4NDZhZWMtNGEzYS00ZWU2LThlM2ItNTA0YzQ0OTExMTE2XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_UY98_CR0,0,67,98_AL_.jpg",it's a wonderful life,1946,PG,130 min,8.6,An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,89.0,405801,,578300,It's a Wonderful Life,5.3,6,Released,2001-01-01,0,4,False,,0,,tt3368692,en,it's a wonderful life,"Film created for inclusion on ""Sonic Cinema: Sparklehorse"", a collection of short films built around the music of indie rock band Sparklehorse.",0.6,/lOOeei4rJKFc4Bomo3sH2p0nENi.jpg,Sonic Cinema,Music,,Canada,English,
